,Incident Year,Incident Month,Incident Day,Operator ID,Operator,Aircraft,Airport ID,Airport,State,Flight Phase,Visibility,Height,Speed,Distance,Species ID,Species Name,Species Quantity,Flight Impact,incident_date,Birdstrikes_N,name,elevation_ft,municipality,coordinates,long,lat,zipcode
1453,2010,5,7,BUS,BUSINESS,C-402,KFLL,FORT LAUDERDALE/HOLLYWOOD INTL,FL,CLIMB,DAY,1000.0,140.0,4.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-05-07,165,Fort Lauderdale Hollywood International Airport,9.0,Fort Lauderdale,"-80.152702, 26.072599",-80.152702, 26.072599,33315
3730,2010,5,7,SWA,SOUTHWEST AIRLINES,B-737-700,KPHX,PHOENIX SKY HARBOR INTL ARPT,AZ,APPROACH,DAY,4800.0,170.0,15.0,O2111,ROCK PIGEON,1,NONE,2010-05-07,88,Phoenix Sky Harbor International Airport,1135.0,Phoenix,"-112.01200103759766, 33.43429946899414",-112.01200103759766, 33.43429946899414,85034
8118,2010,5,7,AAY,ALLEGIANT AIR,MD-83,KRFD,CHICAGO/ROCKFORD INTL ARPT,IL,APPROACH,DAY,20.0,135.0,0.0,ZT1,BLACKBIRD,1,NONE,2010-05-07,47,Chicago Rockford International Airport,742.0,Chicago/Rockford,"-89.09719848632812, 42.19540023803711",-89.09719848632812, 42.19540023803711,61109
6143,2010,5,7,SWA,SOUTHWEST AIRLINES,B-737-300,KSAT,SAN ANTONIO INTL,TX,TAKEOFF RUN,DAY,0.0,100.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-05-07,136,San Antonio International Airport,809.0,San Antonio,"-98.469803, 29.533701",-98.469803, 29.533701,78216
673,2010,5,8,SWA,SOUTHWEST AIRLINES,B-737-700,KSMF,SACRAMENTO INTL,CA,APPROACH,NIGHT,1200.0,140.0,5.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-05-08,347,Sacramento International Airport,27.0,Sacramento,"-121.59100341796875, 38.69540023803711",-121.59100341796875, 38.69540023803711,95837
3434,2010,5,8,AWI,AIR WISCONSIN AIRLINES,CRJ100/200,KRDU,RALEIGH-DURHAM INTL,NC,APPROACH,DAY,1600.0,145.0,2.0,ZT1,BLACKBIRD,1,NONE,2010-05-08,89,Raleigh Durham International Airport,435.0,Raleigh/Durham,"-78.7874984741211, 35.877601623535156",-78.7874984741211, 35.877601623535156,27560
10327,2010,5,8,AMF,AMERIFLIGHT,BE-99,KWJF,GENERAL WM J FOX AIRFIELD,CA,TAKEOFF RUN,DAY,0.0,35.0,0.0,NE1,GULL,1,ABORTED TAKEOFF,2010-05-08,1,General WM J Fox Airfield,2351.0,Lancaster,"-118.2190018, 34.74110031",-118.2190018, 34.74110031,93536
9690,2010,5,8,BTA,EXPRESSJET (CONTINENTAL EXPRS),EMB-145,KLNK,LINCOLN ARPT,NE,APPROACH,DAY,50.0,140.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-05-08,23,Lincoln Airport,1219.0,Lincoln,"-96.75920104980469, 40.85100173950195",-96.75920104980469, 40.85100173950195,68524
348,2010,5,8,SWA,SOUTHWEST AIRLINES,B-737-700,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,MD,APPROACH,DAY,1700.0,160.0,4.0,UNKBS,UNKNOWN SMALL BIRD,2-10,NONE,2010-05-08,233,Baltimore/Washington International Thurgood Marshall Airport,146.0,Baltimore,"-76.668297, 39.1754",-76.668297, 39.1754,21240
3951,2010,5,8,SWA,SOUTHWEST AIRLINES,B-737-300,KDAL,DALLAS LOVE FIELD ARPT,TX,LANDING ROLL,DAY,0.0,100.0,0.0,UNKBL,UNKNOWN LARGE BIRD,1,NONE,2010-05-08,171,Dallas Love Field,487.0,Dallas,"-96.851799, 32.847099",-96.851799, 32.847099,75235
8885,2010,5,9,SWA,SOUTHWEST AIRLINES,B-737-700,KMDW,CHICAGO MIDWAY INTL ARPT,IL,DESCENT,NIGHT,6800.0,250.0,15.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,2010-05-09,174,Chicago Midway International Airport,620.0,Chicago,"-87.752403, 41.785999",-87.752403, 41.785999,60638
7415,2010,5,9,COM,COMAIR AIRLINES,CRJ700,KBUF,BUFFALO-NIAGARA INTL,NY,LANDING ROLL,DAY,0.0,80.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-05-09,79,Buffalo Niagara International Airport,728.0,Buffalo,"-78.73220062, 42.94049835",-78.73220062, 42.94049835,14225
349,2010,5,9,SWA,SOUTHWEST AIRLINES,B-737-700,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,MD,APPROACH,DAY,50.0,145.0,0.0,YL001,EUROPEAN STARLING,1,NONE,2010-05-09,233,Baltimore/Washington International Thurgood Marshall Airport,146.0,Baltimore,"-76.668297, 39.1754",-76.668297, 39.1754,21240
674,2010,5,9,QXE,HORIZON AIR,CRJ700,KSMF,SACRAMENTO INTL,CA,LANDING ROLL,DAY,0.0,130.0,0.0,YI005,BARN SWALLOW,1,NONE,2010-05-09,347,Sacramento International Airport,27.0,Sacramento,"-121.59100341796875, 38.69540023803711",-121.59100341796875, 38.69540023803711,95837
3036,2010,5,9,JBU,JETBLUE AIRWAYS,A-320,KLGA,LA GUARDIA ARPT,NY,LANDING ROLL,DUSK,0.0,140.0,0.0,YI005,BARN SWALLOW,1,NONE,2010-05-09,151,La Guardia Airport,21.0,New York,"-73.872597, 40.777199",-73.872597, 40.777199,11371
1272,2010,5,10,SWA,SOUTHWEST AIRLINES,B-737-300,KRSW,SOUTHWEST FLORIDA INTL ARPT,FL,APPROACH,NIGHT,1800.0,210.0,10.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-05-10,181,Southwest Florida International Airport,30.0,Fort Myers,"-81.75520324707031, 26.53619956970215",-81.75520324707031, 26.53619956970215,33913
5188,2010,5,10,SWA,SOUTHWEST AIRLINES,B-737-300,KHOU,WILLIAM P HOBBY ARPT,TX,CLIMB,NIGHT,2500.0,210.0,5.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-05-10,210,William P Hobby Airport,46.0,Houston,"-95.27890015, 29.64539909",-95.27890015, 29.64539909,77061
10346,2010,5,10,BUS,BUSINESS,AGUSTA 109,KMSY,LOUIE ARMSTRONG NEW ORLEANS INTL ARPT,LA,DESCENT,DAY,900.0,120.0,5.0,K1001,BLACK VULTURE,1,PRECAUTIONARY LANDING,2010-05-10,104,Louis Armstrong New Orleans International Airport,4.0,New Orleans,"-90.25800323486328, 29.99340057373047",-90.25800323486328, 29.99340057373047,70062
10450,2010,5,10,SKW,SKYWEST AIRLINES,CRJ100/200,KBOI,BOISE AIR TERMINAL/GOWEN FIELD,ID,TAKEOFF RUN,DAY,0.0,120.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-05-10,18,Boise Air Terminal/Gowen Field,2871.0,Boise,"-116.223, 43.5644",-116.223, 43.5644,83705
9964,2010,5,10,SWA,SOUTHWEST AIRLINES,B-737-700,KRNO,RENO TAHOE INTL,NV,TAKEOFF RUN,DAY,0.0,110.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-05-10,24,Reno Tahoe International Airport,4415.0,Reno,"-119.76799774169922, 39.49909973144531",-119.76799774169922, 39.49909973144531,89502
10328,2010,5,10,EGF,AMERICAN EAGLE AIRLINES,EMB-145,KCHA,LOVELL FIELD ARPT,TN,APPROACH,DAY,10.0,130.0,0.0,YI005,BARN SWALLOW,1,NONE,2010-05-10,18,Lovell Field,683.0,Chattanooga,"-85.20379638671875, 35.035301208496094",-85.20379638671875, 35.035301208496094,37421
351,2010,5,10,SWA,SOUTHWEST AIRLINES,B-737-300,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,MD,CLIMB,DAY,1500.0,190.0,2.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-05-10,233,Baltimore/Washington International Thurgood Marshall Airport,146.0,Baltimore,"-76.668297, 39.1754",-76.668297, 39.1754,21240
350,2010,5,10,SWA,SOUTHWEST AIRLINES,B-737-700,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,MD,CLIMB,DAY,1.0,150.0,0.0,N5111,KILLDEER,1,NONE,2010-05-10,233,Baltimore/Washington International Thurgood Marshall Airport,146.0,Baltimore,"-76.668297, 39.1754",-76.668297, 39.1754,21240
6287,2010,5,10,BUS,BUSINESS,DA-2000,KSDF,LOUISVILLE INTL ARPT-STANDIFORD FIELD,KY,APPROACH,DAY,600.0,135.0,2.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-05-10,444,Louisville Muhammad Ali International Airport,501.0,Louisville,"-85.736, 38.1744",-85.736, 38.1744,40213
3952,2010,5,11,SWA,SOUTHWEST AIRLINES,B-737-300,KDAL,DALLAS LOVE FIELD ARPT,TX,CLIMB,NIGHT,8000.0,250.0,5.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,2010-05-11,171,Dallas Love Field,487.0,Dallas,"-96.851799, 32.847099",-96.851799, 32.847099,75235
9159,2010,5,11,FDX,FEDEX EXPRESS,B-757-200,KMEM,MEMPHIS INTL,TN,CLIMB,NIGHT,4000.0,250.0,3.0,UNKB,UNKNOWN BIRD,1,NONE,2010-05-11,299,Memphis International Airport,341.0,Memphis,"-89.97669982910156, 35.04240036010742",-89.97669982910156, 35.04240036010742,38116
10468,2010,5,11,UAL,UNITED AIRLINES,A-319,KICT,WICHITA DWIGHT D EISENHOWER NATL ARPT,KS,TAKEOFF RUN,DAY,0.0,130.0,0.0,YI009,CLIFF SWALLOW,2-10,NONE,2010-05-11,24,Wichita Eisenhower National Airport,1333.0,Wichita,"-97.433098, 37.649899",-97.433098, 37.649899,67209
10492,2010,5,11,AAL,AMERICAN AIRLINES,B-737-800,KDCA,RONALD REAGAN WASHINGTON NATIONAL ARPT,DC,CLIMB,DAY,25.0,165.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-05-11,50,Ronald Reagan Washington National Airport,15.0,Washington,"-77.037697, 38.8521",-77.037697, 38.8521,22202
10493,2010,5,11,AAL,AMERICAN AIRLINES,B-737-800,KDCA,RONALD REAGAN WASHINGTON NATIONAL ARPT,DC,APPROACH,DAY,15.0,135.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-05-11,50,Ronald Reagan Washington National Airport,15.0,Washington,"-77.037697, 38.8521",-77.037697, 38.8521,22202
2117,2010,5,11,AAL,AMERICAN AIRLINES,B-737-800,KAUS,AUSTIN-BERGSTROM INTL,TX,APPROACH,NIGHT,3500.0,220.0,15.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,2010-05-11,213,Austin Bergstrom International Airport,542.0,Austin,"-97.6698989868164, 30.194499969482422",-97.6698989868164, 30.194499969482422,78719
2442,2010,5,12,AAL,AMERICAN AIRLINES,MD-82,KDFW,DALLAS/FORT WORTH INTL ARPT,TX,LANDING ROLL,DAY,0.0,120.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-05-12,434,Dallas Fort Worth International Airport,607.0,Dallas-Fort Worth,"-97.038002, 32.896801",-97.038002, 32.896801,76051
8310,2010,5,12,RPA,REPUBLIC AIRLINES,EMB-170,KPHL,PHILADELPHIA INTL,PA,APPROACH,DAY,5.0,130.0,0.0,YL001,EUROPEAN STARLING,1,NONE,2010-05-12,375,Philadelphia International Airport,36.0,Philadelphia,"-75.24109649658203, 39.87189865112305",-75.24109649658203, 39.87189865112305,19113
8108,2010,5,12,BUS,BUSINESS,PA-31 NAVAJO,PAFA,FAIRBANKS INTL ARPT,AK,CLIMB,DAY,10.0,85.0,0.0,ZX002,LAPLAND LONGSPUR,2-10,PRECAUTIONARY LANDING,2010-05-12,10,Fairbanks International Airport,439.0,Fairbanks,"-147.8560028, 64.81510162",-147.8560028, 64.81510162,99709
9161,2010,5,12,FDX,FEDEX EXPRESS,A-300,KMEM,MEMPHIS INTL,TN,APPROACH,NIGHT,1700.0,180.0,8.0,UNKB,UNKNOWN BIRD,1,NONE,2010-05-12,299,Memphis International Airport,341.0,Memphis,"-89.97669982910156, 35.04240036010742",-89.97669982910156, 35.04240036010742,38116
9160,2010,5,12,FDX,FEDEX EXPRESS,DC-10-10,KMEM,MEMPHIS INTL,TN,CLIMB,NIGHT,4700.0,250.0,10.0,UNKBL,UNKNOWN LARGE BIRD,1,NONE,2010-05-12,299,Memphis International Airport,341.0,Memphis,"-89.97669982910156, 35.04240036010742",-89.97669982910156, 35.04240036010742,38116
10542,2010,5,12,BUS,BUSINESS,DA-900,KSUS,SPIRIT OF ST LOUIS,MO,LANDING ROLL,NIGHT,0.0,90.0,0.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,2010-05-12,7,Spirit of St Louis Airport,463.0,St Louis,"-90.652000427246, 38.662101745605",-90.652000427246, 38.662101745605,63005
2443,2010,5,12,EGF,AMERICAN EAGLE AIRLINES,EMB-145,KDFW,DALLAS/FORT WORTH INTL ARPT,TX,CLIMB,DAY,7000.0,240.0,17.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-05-12,434,Dallas Fort Worth International Airport,607.0,Dallas-Fort Worth,"-97.038002, 32.896801",-97.038002, 32.896801,76051
6728,2010,5,13,SWA,SOUTHWEST AIRLINES,B-737-300,KIND,INDIANAPOLIS INTL ARPT,IN,APPROACH,NIGHT,3200.0,210.0,5.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-05-13,94,Indianapolis International Airport,797.0,Indianapolis,"-86.294403, 39.7173",-86.294403, 39.7173,46241
352,2010,5,13,SWA,SOUTHWEST AIRLINES,B-737-700,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,MD,CLIMB,DAY,10.0,150.0,0.0,Z6007,AMERICAN ROBIN,1,NONE,2010-05-13,233,Baltimore/Washington International Thurgood Marshall Airport,146.0,Baltimore,"-76.668297, 39.1754",-76.668297, 39.1754,21240
225,2010,5,13,AAL,AMERICAN AIRLINES,MD-83,KSLC,SALT LAKE CITY INTL,UT,TAKEOFF RUN,DAY,0.0,130.0,0.0,YH004,HORNED LARK,1,NONE,2010-05-13,123,Salt Lake City International Airport,4227.0,Salt Lake City,"-111.97799682617188, 40.78839874267578",-111.97799682617188, 40.78839874267578,84116
4197,2010,5,13,RPA,REPUBLIC AIRLINES,EMB-190,KMCI,KANSAS CITY INTL,MO,LANDING ROLL,DAY,0.0,100.0,0.0,ZX303,SAVANNAH SPARROW,1,NONE,2010-05-13,151,Kansas City International Airport,1026.0,Kansas City,"-94.713898, 39.2976",-94.713898, 39.2976,64153
10558,2010,5,13,SWA,SOUTHWEST AIRLINES,B-737-300,KLBB,LUBBOCK PRESTON SMITH INTL ARPT,TX,APPROACH,NIGHT,300.0,140.0,1.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-05-13,27,Lubbock Preston Smith International Airport,3282.0,Lubbock,"-101.822998, 33.663601",-101.822998, 33.663601,79403
4198,2010,5,13,RPA,REPUBLIC AIRLINES,EMB-170,KMCI,KANSAS CITY INTL,MO,LANDING ROLL,DAY,0.0,110.0,0.0,YI001,PURPLE MARTIN,1,NONE,2010-05-13,151,Kansas City International Airport,1026.0,Kansas City,"-94.713898, 39.2976",-94.713898, 39.2976,64153
4196,2010,5,13,SWA,SOUTHWEST AIRLINES,B-737-700,KMCI,KANSAS CITY INTL,MO,TAKEOFF RUN,DAY,0.0,100.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-05-13,151,Kansas City International Airport,1026.0,Kansas City,"-94.713898, 39.2976",-94.713898, 39.2976,64153
9989,2010,5,13,CHQ,CHAUTAUQUA AIRLINES,EMB-145,KOMA,EPPLEY AIRFIELD,NE,APPROACH,DAY,50.0,144.0,0.0,YI,SWALLOW,2-10,NONE,2010-05-13,171,Eppley Airfield,984.0,Omaha,"-95.894096, 41.3032",-95.894096, 41.3032,68110
6865,2010,5,13,SWA,SOUTHWEST AIRLINES,B-737-700,KLAX,LOS ANGELES INTL,CA,DESCENT,NIGHT,10000.0,250.0,35.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-05-13,128,Los Angeles International Airport,125.0,Los Angeles,"-118.407997, 33.942501",-118.407997, 33.942501,90045
8311,2010,5,14,SWA,SOUTHWEST AIRLINES,B-737-700,KPHL,PHILADELPHIA INTL,PA,APPROACH,NIGHT,3000.0,200.0,12.0,UNKB,UNKNOWN BIRD,1,NONE,2010-05-14,375,Philadelphia International Airport,36.0,Philadelphia,"-75.24109649658203, 39.87189865112305",-75.24109649658203, 39.87189865112305,19113
4141,2010,5,14,SWA,SOUTHWEST AIRLINES,B-737-500,KABQ,ALBUQUERQUE INTL SUNPORT,NM,DESCENT,NIGHT,10000.0,250.0,15.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-05-14,50,Albuquerque International Sunport,5355.0,Albuquerque,"-106.609001, 35.040199",-106.609001, 35.040199,87116
4201,2010,5,15,SWA,SOUTHWEST AIRLINES,B-737-700,KMCI,KANSAS CITY INTL,MO,APPROACH,DAY,2500.0,180.0,12.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-05-15,151,Kansas City International Airport,1026.0,Kansas City,"-94.713898, 39.2976",-94.713898, 39.2976,64153
4200,2010,5,15,BUS,BUSINESS,CHALLENGER 300,KMCI,KANSAS CITY INTL,MO,LANDING ROLL,DAY,0.0,120.0,0.0,YI009,CLIFF SWALLOW,2-10,NONE,2010-05-15,151,Kansas City International Airport,1026.0,Kansas City,"-94.713898, 39.2976",-94.713898, 39.2976,64153
4202,2010,5,15,DAL,DELTA AIR LINES,CRJ900,KMCI,KANSAS CITY INTL,MO,LANDING ROLL,DAY,0.0,140.0,0.0,YI009,CLIFF SWALLOW,2-10,NONE,2010-05-15,151,Kansas City International Airport,1026.0,Kansas City,"-94.713898, 39.2976",-94.713898, 39.2976,64153
4199,2010,5,15,SWA,SOUTHWEST AIRLINES,B-737-300,KMCI,KANSAS CITY INTL,MO,LANDING ROLL,DAY,0.0,120.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-05-15,151,Kansas City International Airport,1026.0,Kansas City,"-94.713898, 39.2976",-94.713898, 39.2976,64153
10182,2010,5,15,RPA,REPUBLIC AIRLINES,EMB-170,KALB,ALBANY INTL,NY,LANDING ROLL,DAY,0.0,75.0,0.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,2010-05-15,37,Albany International Airport,285.0,Albany,"-73.80169677734375, 42.74829864501953",-73.80169677734375, 42.74829864501953,12110
577,2010,5,15,SWA,SOUTHWEST AIRLINES,B-737-700,KPDX,PORTLAND INTL (OR),OR,APPROACH,DAY,300.0,140.0,0.25,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-05-15,69,Portland International Airport,31.0,Portland,"-122.5979996, 45.58869934",-122.5979996, 45.58869934,97218
9990,2010,5,15,DAL,DELTA AIR LINES,A-319,KOMA,EPPLEY AIRFIELD,NE,LANDING ROLL,DUSK,0.0,120.0,0.0,YI005,BARN SWALLOW,1,NONE,2010-05-15,171,Eppley Airfield,984.0,Omaha,"-95.894096, 41.3032",-95.894096, 41.3032,68110
10451,2010,5,15,AWE,US AIRWAYS,A-319,KBOI,BOISE AIR TERMINAL/GOWEN FIELD,ID,TAKEOFF RUN,DAY,0.0,138.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-05-15,18,Boise Air Terminal/Gowen Field,2871.0,Boise,"-116.223, 43.5644",-116.223, 43.5644,83705
7493,2010,5,16,SWA,SOUTHWEST AIRLINES,B-737-300,KMHT,MANCHESTER AIRPORT,NH,APPROACH,NIGHT,1500.0,145.0,4.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-05-16,25,Manchester-Boston Regional Airport,266.0,Manchester,"-71.435699, 42.932598",-71.435699, 42.932598,3103
9714,2010,5,16,SWA,SOUTHWEST AIRLINES,B-737-700,KMSP,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN ARPT,MN,APPROACH,NIGHT,3000.0,190.0,12.0,ZS019,NASHVILLE WARBLER,1,NONE,2010-05-16,131,Minneapolis-St Paul International/Wold-Chamberlain Airport,841.0,Minneapolis,"-93.221802, 44.882",-93.221802, 44.882,55450
3208,2010,5,16,SWA,SOUTHWEST AIRLINES,B-737-700,KOAK,METRO OAKLAND INTL,CA,APPROACH,DAY,10.0,130.0,0.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,2010-05-16,132,Metropolitan Oakland International Airport,9.0,Oakland,"-122.221001, 37.721298",-122.221001, 37.721298,94621
8109,2010,5,16,ASA,ALASKA AIRLINES,B-737-400,PAFA,FAIRBANKS INTL ARPT,AK,CLIMB,DAY,20.0,130.0,0.0,ZX002,LAPLAND LONGSPUR,2-10,NONE,2010-05-16,10,Fairbanks International Airport,439.0,Fairbanks,"-147.8560028, 64.81510162",-147.8560028, 64.81510162,99709
2871,2010,5,16,SWA,SOUTHWEST AIRLINES,B-737-300,KSTL,LAMBERT-ST LOUIS INTL,MO,APPROACH,DAY,50.0,125.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-05-16,168,St Louis Lambert International Airport,618.0,St Louis,"-90.370003, 38.748697",-90.370003, 38.748697,63134
2872,2010,5,16,AAL,AMERICAN AIRLINES,MD-82,KSTL,LAMBERT-ST LOUIS INTL,MO,LANDING ROLL,DAY,0.0,140.0,0.0,Z6007,AMERICAN ROBIN,1,NONE,2010-05-16,168,St Louis Lambert International Airport,618.0,St Louis,"-90.370003, 38.748697",-90.370003, 38.748697,63134
10585,2010,5,16,BUS,BUSINESS,BELL-407,KSTP,ST. PAUL DOWNTOWN ARPT/HOLMAN FIELD,MN,APPROACH,NIGHT,1000.0,125.0,3.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-05-16,7,St Paul Downtown Holman Field,705.0,St Paul,"-93.05999755859375, 44.93450164794922",-93.05999755859375, 44.93450164794922,55107
2328,2010,5,16,SWA,SOUTHWEST AIRLINES,B-737-700,KBDL,BRADLEY INTL,CT,APPROACH,NIGHT,500.0,145.0,2.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-05-16,108,Bradley International Airport,173.0,Hartford,"-72.68319702149999, 41.9388999939",-72.68319702149999, 41.9388999939,6096
5798,2010,5,16,SWA,SOUTHWEST AIRLINES,B-737-700,KBNA,NASHVILLE INTL,TN,LANDING ROLL,DUSK,0.0,100.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-05-16,272,Nashville International Airport,599.0,Nashville,"-86.6781997680664, 36.1245002746582",-86.6781997680664, 36.1245002746582,37214
5524,2010,5,17,MES,MESABA AIRLINES,CRJ900,KEWR,NEWARK LIBERTY INTL ARPT,NJ,APPROACH,NIGHT,2550.0,180.0,10.0,UNKBS,UNKNOWN SMALL BIRD,2-10,NONE,2010-05-17,170,Newark Liberty International Airport,18.0,Newark,"-74.168701171875, 40.692501068115234",-74.168701171875, 40.692501068115234,7114
10592,2010,5,17,BUS,BUSINESS,EC135,P72,PENNS LANDING HELIPORT,PA,APPROACH,NIGHT,500.0,60.0,2.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-05-17,1,Penn's Landing Heliport,15.0,Philadelphia,"-75.14129638671875, 39.93730163574219",-75.14129638671875, 39.93730163574219,19147
2873,2010,5,17,EGF,AMERICAN EAGLE AIRLINES,EMB-135,KSTL,LAMBERT-ST LOUIS INTL,MO,CLIMB,DAY,10.0,150.0,0.0,YI005,BARN SWALLOW,1,NONE,2010-05-17,168,St Louis Lambert International Airport,618.0,St Louis,"-90.370003, 38.748697",-90.370003, 38.748697,63134
2038,2010,5,17,AAL,AMERICAN AIRLINES,MD-83,KSAN,SAN DIEGO INTL,CA,APPROACH,NIGHT,3000.0,180.0,5.0,UNKB,UNKNOWN BIRD,1,NONE,2010-05-17,45,San Diego International Airport,17.0,San Diego,"-117.190002441, 32.7336006165",-117.190002441, 32.7336006165,92101
7867,2010,5,17,JBU,JETBLUE AIRWAYS,A-320,KBOS,GENERAL EDWARD LAWRENCE LOGAN INTL ARPT,MA,LANDING ROLL,NIGHT,0.0,100.0,0.0,YM201,BLUE JAY,1,NONE,2010-05-17,145,General Edward Lawrence Logan International Airport,20.0,Boston,"-71.00520325, 42.36429977",-71.00520325, 42.36429977,2128
23,2010,5,17,UAL,UNITED AIRLINES,A-319,KMCO,ORLANDO INTL,FL,TAKEOFF RUN,DAY,0.0,140.0,0.0,NE217,LEAST TERN,1,NONE,2010-05-17,214,Orlando International Airport,96.0,Orlando,"-81.30899810791016, 28.429399490356445",-81.30899810791016, 28.429399490356445,32827
6070,2010,5,18,GOV,GOVERNMENT,T-38A,KEFD,ELLINGTON FIELD ARPT,TX,CLIMB,DAY,20.0,160.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,PRECAUTIONARY LANDING,2010-05-18,27,Ellington Airport,32.0,Houston,"-95.1587982178, 29.607299804700002",-95.1587982178, 29.607299804700002,77034
9715,2010,5,18,AAL,AMERICAN AIRLINES,MD-82,KMSP,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN ARPT,MN,CLIMB,DAY,5.0,160.0,0.0,YH004,HORNED LARK,2-10,NONE,2010-05-18,131,Minneapolis-St Paul International/Wold-Chamberlain Airport,841.0,Minneapolis,"-93.221802, 44.882",-93.221802, 44.882,55450
10593,2010,5,18,BUS,BUSINESS,C-152,KRYV,WATERTOWN MUNICIPAL ARPT,WI,DESCENT,NIGHT,1200.0,105.0,8.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-05-18,1,Watertown Municipal Airport,833.0,Watertown,"-88.72319793701172, 43.16960144042969",-88.72319793701172, 43.16960144042969,53094
4203,2010,5,18,TCF,SHUTTLE AMERICA,EMB-170,KMCI,KANSAS CITY INTL,MO,LANDING ROLL,DAY,0.0,50.0,0.0,YI009,CLIFF SWALLOW,2-10,NONE,2010-05-18,151,Kansas City International Airport,1026.0,Kansas City,"-94.713898, 39.2976",-94.713898, 39.2976,64153
10594,2010,5,18,USCG,US COAST GUARD,LOCKHEED C-130,PADQ,KODIAK AIRPORT,AK,CLIMB,DAWN,400.0,150.0,2.0,NE1,GULL,1,PRECAUTIONARY LANDING,2010-05-18,5,Kodiak Airport,78.0,Kodiak,"-152.4940033, 57.75",-152.4940033, 57.75,99615
4204,2010,5,18,SWA,SOUTHWEST AIRLINES,B-737-700,KMCI,KANSAS CITY INTL,MO,LANDING ROLL,DAY,0.0,110.0,0.0,UNKB,UNKNOWN BIRD,1,NONE,2010-05-18,151,Kansas City International Airport,1026.0,Kansas City,"-94.713898, 39.2976",-94.713898, 39.2976,64153
10599,2010,5,18,1ASQ,ATLANTIC SOUTHEAST,CRJ100/200,KLFT,LAFAYETTE REGIONAL,LA,TAKEOFF RUN,DAY,0.0,120.0,0.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,2010-05-18,11,Lafayette Regional Airport,42.0,Lafayette,"-91.98760223, 30.20529938",-91.98760223, 30.20529938,70508
353,2010,5,18,SWA,SOUTHWEST AIRLINES,B-737-700,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,MD,CLIMB,DAY,150.0,200.0,0.0,UNKBS,UNKNOWN SMALL BIRD,2-10,NONE,2010-05-18,233,Baltimore/Washington International Thurgood Marshall Airport,146.0,Baltimore,"-76.668297, 39.1754",-76.668297, 39.1754,21240
