Incident Year,Incident Month,Incident Day,Operator ID,Operator,Aircraft,Airport ID,Airport,State,Flight Phase,Visibility,Height,Speed,Distance,Species ID,Species Name,Species Quantity,Flight Impact
2011,8,18,ANA,ALL NIPPON AIRWAYS,B-777-300,KIAD,WASHINGTON DULLES INTL ARPT,DC,LANDING ROLL,DAY,0.0,100.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2011,8,18,UAL,UNITED AIRLINES,A-320,KIAD,WASHINGTON DULLES INTL ARPT,DC,APPROACH,DAWN,10.0,140.0,0.0,YL001,EUROPEAN STARLING,2-10,NONE
2011,8,18,TRS,AIRTRAN AIRWAYS,B-717-200,KRSW,SOUTHWEST FLORIDA INTL ARPT,FL,TAKEOFF RUN,DAY,0.0,80.0,0.0,YI010,TREE SWALLOW,1,NONE
2011,8,18,BUS,BUSINESS,C-560,KSBN,SOUTH BEND REGIONAL,IN,LANDING ROLL,DAY,0.0,112.0,0.0,YL001,EUROPEAN STARLING,1,NONE
2011,8,18,BUS,BUSINESS,LEARJET-31,KILG,NEW CASTLE COUNTY,DE,LANDING ROLL,DAY,0.0,90.0,0.0,YI001,PURPLE MARTIN,1,NONE
2011,8,18,JIA,PSA AIRLINES,CRJ100/200,KPGV,PITT-GREENVILLE ARPT,NC,APPROACH,DAY,25.0,140.0,0.0,N5111,KILLDEER,1,NONE
2011,8,19,BUS,BUSINESS,RAYTHEON 390,KRVS,RICHARD LLOYD JONES JR ARPT,OK,CLIMB,DAY,10.0,120.0,0.0,O2205,MOURNING DOVE,2-10,NONE
2011,8,19,JBU,JETBLUE AIRWAYS,EMB-190,KRSW,SOUTHWEST FLORIDA INTL ARPT,FL,LANDING ROLL,DAY,0.0,60.0,0.0,YI010,TREE SWALLOW,1,NONE
2011,8,19,AAL,AMERICAN AIRLINES,MD-82,KDEN,DENVER INTL AIRPORT,CO,LANDING ROLL,DAY,0.0,140.0,0.0,O2205,MOURNING DOVE,1,NONE
2011,8,19,FFT,FRONTIER AIRLINES,A-318,KMCI,KANSAS CITY INTL,MO,APPROACH,DAY,1200.0,140.0,2.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2011,8,19,JBU,JETBLUE AIRWAYS,A-320,KFLL,FORT LAUDERDALE/HOLLYWOOD INTL,FL,CLIMB,DUSK,3.0,156.0,0.0,O22,DOVE,1,NONE
2011,8,19,SWA,SOUTHWEST AIRLINES,B-737-300,KMDW,CHICAGO MIDWAY INTL ARPT,IL,APPROACH,DAY,500.0,135.0,0.25,NE1,GULL,1,NONE
2011,8,19,UPS,UPS AIRLINES,MD-11,KSDF,LOUISVILLE INTL ARPT-STANDIFORD FIELD,KY,DESCENT,NIGHT,11500.0,250.0,60.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2011,8,19,BTA,EXPRESSJET (CONTINENTAL EXPRS),EMB-145,KLNK,LINCOLN ARPT,NE,TAKEOFF RUN,DAY,0.0,140.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2011,8,20,AAL,AMERICAN AIRLINES,MD-83,KORD,CHICAGO O'HARE INTL ARPT,IL,APPROACH,DAY,4000.0,170.0,8.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2011,8,20,PVT,PRIVATELY OWNED,CIRRUS SR 20/22,KHVN,TWEED-NEW HAVEN ARPT,CT,APPROACH,DUSK,3000.0,130.0,3.0,N6024,LEAST SANDPIPER,1,OTHER
2011,8,20,SWA,SOUTHWEST AIRLINES,B-737-700,KMDW,CHICAGO MIDWAY INTL ARPT,IL,APPROACH,NIGHT,900.0,135.0,3.0,NE1,GULL,1,NONE
2011,8,20,RYN,RYAN INTL AIRLINES,B-767-300,KRFD,CHICAGO/ROCKFORD INTL ARPT,IL,LANDING ROLL,DAY,0.0,100.0,0.0,YI005,BARN SWALLOW,2-10,NONE
2011,8,20,FDX,FEDEX EXPRESS,DC-10-10,KRDU,RALEIGH-DURHAM INTL,NC,LANDING ROLL,DAY,0.0,125.0,0.0,UNKBS,UNKNOWN SMALL BIRD,2-10,NONE
2011,8,20,HAL,HAWAIIAN AIR,B-717-200,PHTO,HILO INTL ARPT,HI,LANDING ROLL,DAY,0.0,100.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2011,8,20,AWE,US AIRWAYS,A-321,KPHL,PHILADELPHIA INTL,PA,LANDING ROLL,NIGHT,0.0,120.0,0.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2011,8,20,MES,MESABA AIRLINES,CRJ900,KBUF,BUFFALO-NIAGARA INTL,NY,APPROACH,DUSK,50.0,145.0,0.0,N5111,KILLDEER,1,NONE
2011,8,21,BUS,BUSINESS,DA-50 FALCON,KSGR,SUGAR LAND REGIONAL ARPT,TX,TAKEOFF RUN,DAY,0.0,120.0,0.0,UNKBS,UNKNOWN SMALL BIRD,2-10,NONE
2011,8,21,SKW,SKYWEST AIRLINES,CRJ900,KORD,CHICAGO O'HARE INTL ARPT,IL,APPROACH,NIGHT,50.0,135.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2011,8,21,BUS,BUSINESS,CHALLENGER 300,KBOS,GENERAL EDWARD LAWRENCE LOGAN INTL ARPT,MA,APPROACH,DAY,50.0,130.0,0.0,NE114,LAUGHING GULL,1,NONE
2011,8,21,DAL,DELTA AIR LINES,A-320,KGRB,AUSTIN STRAUBEL INTL,WI,LANDING ROLL,DUSK,0.0,80.0,0.0,N5111,KILLDEER,1,NONE
2011,8,21,1ASQ,ATLANTIC SOUTHEAST,CRJ100/200,KGNV,GAINESVILLE REG ARPT,FL,LANDING ROLL,DAY,0.0,120.0,0.0,YI005,BARN SWALLOW,2-10,NONE
2011,8,21,AAL,AMERICAN AIRLINES,MD-83,KRDU,RALEIGH-DURHAM INTL,NC,TAKEOFF RUN,DAY,0.0,110.0,0.0,UNKB,UNKNOWN BIRD,1,NONE
2011,8,21,UPS,UPS AIRLINES,B-767-300,KRFD,CHICAGO/ROCKFORD INTL ARPT,IL,APPROACH,NIGHT,1200.0,136.0,2.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2011,8,21,JBU,JETBLUE AIRWAYS,EMB-190,KBOS,GENERAL EDWARD LAWRENCE LOGAN INTL ARPT,MA,CLIMB,DUSK,5.0,120.0,0.0,NE101,HERRING GULL,1,NONE
2011,8,21,AWE,US AIRWAYS,A-320,KCLT,CHARLOTTE/DOUGLAS INTL ARPT,NC,LANDING ROLL,DAY,0.0,140.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2011,8,22,SWA,SOUTHWEST AIRLINES,B-737-700,KJAX,JACKSONVILLE INTL,FL,CLIMB,DAY,5.0,150.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2011,8,22,COA,CONTINENTAL AIRLINES,B-737-800,KRDU,RALEIGH-DURHAM INTL,NC,APPROACH,NIGHT,1000.0,150.0,3.0,ZT202,ORCHARD ORIOLE,1,NONE
